"PitchNo","Date","Time","PAofInning","PitchofPA","Pitcher","PitcherId","PitcherThrows","PitcherTeam","Batter","BatterId","BatterSide","BatterTeam","PitcherSet","Inning","Top.Bottom","Outs","Balls","Strikes","TaggedPitchType","AutoPitchType","PitchClass","PitchCall","KorBB","TaggedHitType","PlayResult","OutsOnPlay","RunsScored","Notes","RelSpeed","arm_angle","arm_angle_180","arm_angle_savant","VertRelAngle","HorzRelAngle","SpinRate","SpinVeloRatio","SpinAxis","Tilt","SpinAxis_inferred","Tilt_inferred","RelHeight","RelSide","Extension","VertBreak","InducedVertBreak","HorzBreak","PlateLocHeight","PlateLocSide","ZoneSpeed","VertApprAngle","HorzApprAngle","ZoneTime","ExitSpeed","Angle","Direction","HitSpinRate","PositionAt110X","PositionAt110Y","PositionAt110Z","Distance","LastTrackedDistance","Bearing","HangTime","pfxx","pfxz","x0","y0","z0","vx0","vy0","vz0","ax0","ay0","az0","HomeTeam","AwayTeam","Stadium","Level","League","GameID","PitchUID","EffectiveVelo","MaxHeight","MeasuredDuration","SpeedDrop","PitchLastMeasuredX","PitchLastMeasuredY","PitchLastMeasuredZ","ContactPositionX","ContactPositionY","ContactPositionZ","GameUID","UTCDate","UTCTime","LocalDateTime","UTCDateTime","AutoHitType","System","HomeTeamForeignID","AwayTeamForeignID","GameForeignID","Catcher","CatcherId","CatcherThrows","CatcherTeam","PlayID","PitchTrajectoryXc0","PitchTrajectoryXc1","PitchTrajectoryXc2","PitchTrajectoryYc0","PitchTrajectoryYc1","PitchTrajectoryYc2","PitchTrajectoryZc0","PitchTrajectoryZc1","PitchTrajectoryZc2","HitSpinAxis","HitTrajectoryXc0","HitTrajectoryXc1","HitTrajectoryXc2","HitTrajectoryXc3","HitTrajectoryXc4","HitTrajectoryXc5","HitTrajectoryXc6","HitTrajectoryXc7","HitTrajectoryXc8","HitTrajectoryYc0","HitTrajectoryYc1","HitTrajectoryYc2","HitTrajectoryYc3","HitTrajectoryYc4","HitTrajectoryYc5","HitTrajectoryYc6","HitTrajectoryYc7","HitTrajectoryYc8","HitTrajectoryZc0","HitTrajectoryZc1","HitTrajectoryZc2","HitTrajectoryZc3","HitTrajectoryZc4","HitTrajectoryZc5","HitTrajectoryZc6","HitTrajectoryZc7","HitTrajectoryZc8","ThrowSpeed","PopTime","ExchangeTime","TimeToBase","CatchPositionX","CatchPositionY","CatchPositionZ","ThrowPositionX","ThrowPositionY","ThrowPositionZ","BasePositionX","BasePositionY","BasePositionZ","ThrowTrajectoryXc0","ThrowTrajectoryXc1","ThrowTrajectoryXc2","ThrowTrajectoryYc0","ThrowTrajectoryYc1","ThrowTrajectoryYc2","ThrowTrajectoryZc0","ThrowTrajectoryZc1","ThrowTrajectoryZc2","PitchReleaseConfidence","PitchLocationConfidence","PitchMovementConfidence","HitLaunchConfidence","HitLandingConfidence","CatcherThrowCatchConfidence","CatcherThrowReleaseConfidence","CatcherThrowLocationConfidence","HitType","zone_x","zone_y","xBA","x1B","x2B","x3B","xHR","xOut","xSLG","woba_weight","xwOBACON","Umpire","HomeTeamCode","AwayTeamCode","Code","PitchUUID","yt_RelSpeed","yt_RelHeight","yt_RelSide","yt_VertRelAngle","yt_HorzRelAngle","yt_ZoneSpeed","yt_PlateLocHeight","yt_PlateLocSide","yt_VertApprAngle","yt_HorzApprAngle","yt_ZoneTime","yt_HorzBreak","yt_InducedVertBreak","yt_OutOfPlane","yt_FSRI","yt_EffectiveSpin","yt_GyroSpin","yt_Efficiency","yt_SpinComponentX","yt_SpinComponentY","yt_SpinComponentZ","yt_HitVelocityX","yt_HitVelocityY","yt_HitVelocityZ","yt_HitLocationX","yt_HitLocationY","yt_HitLocationZ","yt_GroundLocationX","yt_GroundLocationY","yt_HitBreakX","yt_HitBreakY","yt_HitBreakT","yt_HitSpinComponentX","yt_HitSpinComponentY","yt_HitSpinComponentZ","yt_SessionName","Note","yt_PitchSpinConfidence","yt_PitchReleaseConfidence","yt_HitSpinConfidence","yt_EffectiveBattingSpeed","yt_ReleaseAccuracy","yt_ZoneAccuracy","yt_SeamLat","yt_SeamLong","yt_ReleaseDistance","filter_col","barrel","sweetspot","HitDirection1","HitDirection2","hc_x","hc_y","launch_speed","launch_angle","bbe","hardhit","weakhit","whiff","swing","take","in_zone","SEASON","yt_AeroModel","local_vid_file","arm_length","height_inches","shoulder_pos","run_value","total_bases","woba_value","tj_stuff_plus"
265,"2024-05-11","10:20:32 PM",1,7,"Matt Helwig","Matthe00scb","Right","Schaumburg Boomers","Andrew Czech","andrcz00wwt","Left","Washington Wild Things","",8,"Bottom",0,2,2,"Slider","Slider","BreakingBalls","StrikeSwinging","Strikeout","","StrikeoutSwinging",1,0,"A. Czech struck out swinging. (1 out)",81.33864646,,,,1.572478857,-5.660754694,,,,"",,"",4.996686117,2.832615554,6.241456899,,,,1.424715386,-0.834531467,74.32269258,-9.013498693,-5.239581433,,,,,,,,,,,,,,,,,,,,,,,,"Washington Wild Things","Schaumburg Boomers","con04","Independent","Frontier","c176f84c-b263-45ac-8b0f-60ef817a9d19","713e7fe2-ed65-4cec-80c5-c43553bf7894",,,,,,,,,,,"c176f84c-b263-45ac-8b0f-60ef817a9d19",19855,"02:20:32",1715480432,1715480432,,"Yakkertech",,,,"Allante Hall","allaha00scb",,"Schaumburg Boomers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2,2,,,,,,,,0,,"Dalton Phillips","WWT","BOOM",319,"713e7fe2-ed65-4cec-80c5-c43553bf7894",81.48829341,4.991070349,2.832615554,1.638084359,-5.660754694,74.42825451,1.429663315,-0.834531467,-8.937818043,-5.239581433,0.472391519,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,"high","high",,,54.62554505,"Whiff",,,"","",,,,,,,,1,1,0,0,2024,"2022-11","H:\VID2024\05\11\0410550\0410550L\0382A.mp4",27.69,71,49.7,-0.16067493,,,
266,"2024-05-11","10:21:05 PM",2,1,"Matt Helwig","Matthe00scb","Right","Schaumburg Boomers","Tyreque Reed","andrcz00wwt","Left","Washington Wild Things","",8,"Bottom",0,0,0,"Slider","Slider","BreakingBalls","BallCalled","","","",,,,79.78434011,,,,2.870528128,-2.178013573,,,,"",,"",4.928408147,2.737928391,6.391761333,,,,2.351780205,1.279978465,73.49330087,-8.220749832,-2.73514386,,,,,,,,,,,,,,,,,,,,,,,,"Washington Wild Things","Schaumburg Boomers","con04","Independent","Frontier","c176f84c-b263-45ac-8b0f-60ef817a9d19","f7d1792f-65d5-4097-845c-142fd3e3c486",,,,,,,,,,,"c176f84c-b263-45ac-8b0f-60ef817a9d19",19855,"02:21:05",1715480465,1715480465,,"Yakkertech",,,,"Allante Hall","allaha00scb",,"Schaumburg Boomers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2,2.5,,,,,,,,0,,"Dalton Phillips","WWT","BOOM",319,"f7d1792f-65d5-4097-845c-142fd3e3c486",79.930902,4.922985349,2.737928391,2.936601506,-2.178013573,73.59793631,2.356707847,1.279978465,-8.144587728,-2.73514386,0.475779178,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,"high","high",,,54.47524061,"All",,,"","",,,,,,,,0,0,1,0,2024,"2022-11","H:\VID2024\05\11\0410550\0410550L\0383A.mp4",27.69,71,49.7,0.0143314,,,
267,"2024-05-11","10:21:24 PM",2,2,"Matt Helwig","Matthe00scb","Right","Schaumburg Boomers","Tyreque Reed","andrcz00wwt","Left","Washington Wild Things","",8,"Bottom",0,1,0,"Cutter","Slider","BreakingBalls","BallCalled","","","",,,,82.95440112,73.9726640083677,253.972664008368,16.0273359916323,-0.645537407,-5.702194401,2018.94272,24.3379819845778,12.25155859,"6:30",125.58753046337,"10:11",4.91260673,2.683754313,6.689971864,-38.77098536,1.500883685,-2.097376371,1.084271802,-2.75925226,76.13400045,-7.923493685,-6.096724773,0.456743542,,,,,,,,,,,,-0.513243667,1.011651588,-2.265665263,50,4.84674144,12.06186223,-120.2164137,-2.433746775,-0.747758379,24.26989949,-30.70014742,"Washington Wild Things","Schaumburg Boomers","con04","Independent","Frontier","c176f84c-b263-45ac-8b0f-60ef817a9d19","a164577b-0297-4ed0-b9be-6a2d2f5d7d97",,,,,,,,,,,"c176f84c-b263-45ac-8b0f-60ef817a9d19",19855,"02:21:24",1715480484,1715480484,,"Yakkertech",,,,"Allante Hall","allaha00scb",,"Schaumburg Boomers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2,2,,,,,,,,0,,"Dalton Phillips","WWT","BOOM",319,"a164577b-0297-4ed0-b9be-6a2d2f5d7d97",83.09559701,4.907142112,2.687216196,-0.579866394,-5.744405466,76.25034858,1.090179359,-2.762360668,-7.843290789,-6.138407775,0.456617547,-1.705097895,-0.385321496,-83.08204265,82.81560999,243.1775419,-2004.244094,12.04479649,0.117704803,-0.992719642,0.025559571,,,,,,,,,,,,,,,,,0.969079221,1,,,"high","medium",15.46595101,23.99696107,54.17703008,"All",,,"","",,,,,,,,0,0,1,0,2024,"2022-11","H:\VID2024\05\11\0410550\0410550L\0384A.mp4",27.69,71,49.7,0.01053543,,,99.5440294067463
268,"2024-05-11","10:21:43 PM",2,3,"Matt Helwig","Matthe00scb","Right","Schaumburg Boomers","Tyreque Reed","tyrere00wwt","Right","Washington Wild Things","",8,"Bottom",0,2,0,"Fastball","Fastball","Fastballs","StrikeCalled","","","",,,,89.64527012,,,,-0.077573671,-5.005732797,,,,"",,"",5.012514794,2.533123678,6.393586234,,,,2.172616873,-1.022929148,81.78629148,-5.923899851,-4.682241787,,,,,,,,,,,,,,,,,,,,,,,,"Washington Wild Things","Schaumburg Boomers","con04","Independent","Frontier","c176f84c-b263-45ac-8b0f-60ef817a9d19","ea371a1e-aa51-4ec5-9fb3-7e86bd0c9d2c",,,,,,,,,,,"c176f84c-b263-45ac-8b0f-60ef817a9d19",19855,"02:21:43",1715480503,1715480503,,"Yakkertech",,,,"Allante Hall","allaha00scb",,"Schaumburg Boomers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2,2.5,,,,,,,,0,,"Dalton Phillips","WWT","BOOM",319,"ea371a1e-aa51-4ec5-9fb3-7e86bd0c9d2c",89.80503312,5.007922048,2.533123678,-0.023814179,-5.005732797,81.91355222,2.176578166,-1.022929148,-5.86212062,-4.682241787,0.424821417,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,"high","high",,,54.47341571,"All",,,"","",,,,,,,,0,0,1,0,2024,"2022-11","H:\VID2024\05\11\0410550\0410550L\0385A.mp4",27.69,71,49.7,-0.0256411,,,
269,"2024-05-11","10:22:02 PM",2,4,"Matt Helwig","Matthe00scb","Right","Schaumburg Boomers","Tyreque Reed","tyrere00wwt","Right","Washington Wild Things","",8,"Bottom",0,2,1,"Fastball","Fastball","Fastballs","StrikeSwinging","","","",,,,90.00902053,68.4360013313255,248.436001331325,21.5639986686745,-1.10821223,-3.792675999,2285.190342,25.3884591626941,203.9284942,"12:45",199.487581618897,"12:39",5.176106476,2.617500701,5.552770014,-17.0012414,18.40642133,6.513566278,1.359500685,-0.077200211,82.42775167,-6.510314731,-3.6318063,0.428272464,,,,,,,,,,,,-4.473020088,9.984867977,-2.270071348,50,5.060397152,8.417332134,-130.5923488,-3.157771455,-7.729958191,27.32241548,-14.91890418,"Washington Wild Things","Schaumburg Boomers","con04","Independent","Frontier","c176f84c-b263-45ac-8b0f-60ef817a9d19","0ce6b56f-23bf-4f03-ae21-23122567eb41",,,,,,,,,,,"c176f84c-b263-45ac-8b0f-60ef817a9d19",19855,"02:22:02",1715480522,1715480522,,"Yakkertech",,,,"Allante Hall","allaha00scb",,"Schaumburg Boomers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,2,,,,,,,,0,,"Dalton Phillips","WWT","BOOM",319,"0ce6b56f-23bf-4f03-ae21-23122567eb41",90.1935927,5.178152739,2.62117307,-1.132545042,-3.834729543,82.58011495,1.358557686,-0.079696047,-6.523688214,-3.670280306,0.428126525,6.906586029,17.62170187,-38.74696169,81.48133469,1782.260327,-1430.259776,77.991767,-0.712885586,-0.62588212,-0.316331652,,,,,,,,,,,,,,,,,0.638761524,1,,,"high","high",16.66679878,29.94232742,55.31423193,"Whiff",,,"","",,,,,,,,1,1,0,0,2024,"2022-11","H:\VID2024\05\11\0410550\0410550L\0386A.mp4",27.69,71,49.7,-0.14211272,,,107.418874281484
270,"2024-05-11","10:22:30 PM",2,5,"Matt Helwig","Matthe00scb","Right","Schaumburg Boomers","Tyreque Reed","tyrere00wwt","Right","Washington Wild Things","",8,"Bottom",0,2,2,"Cutter","Curveball","BreakingBalls","StrikeCalled","Strikeout","","StrikeoutLooking",1,0,"T. Reed struck out looking. (2 out)",83.24157129,74.2958742040358,254.295874204036,15.7041257959642,2.447772502,-4.79761369,1833.01887,22.020474164454,21.26236748,"6:45",40.9512233536391,"7:22",4.926469686,2.791254088,6.092992727,-46.66931851,-5.423658055,-4.706613725,2.172888775,-0.688273052,75.8936276,-8.092015033,-5.258519426,0.460446924,,,,,,,,,,,,0.767555612,-3.588111326,-2.388089257,50,5.102985015,10.245971,-120.5781788,3.738258378,1.123979724,24.61635666,-37.42834558,"Washington Wild Things","Schaumburg Boomers","con04","Independent","Frontier","c176f84c-b263-45ac-8b0f-60ef817a9d19","553d112b-91d1-4eca-83c6-43b0ef370bcf",,,,,,,,,,,"c176f84c-b263-45ac-8b0f-60ef817a9d19",19855,"02:22:30",1715480550,1715480550,,"Yakkertech",,,,"Allante Hall","allaha00scb",,"Schaumburg Boomers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",-0.55,2.5,,,,,,,,0,,"Dalton Phillips","WWT","BOOM",319,"553d112b-91d1-4eca-83c6-43b0ef370bcf",83.36989224,4.917992446,2.794312178,2.547861068,-4.834263682,75.97477487,2.179935544,-0.690304575,-7.984880048,-5.28935736,0.460338325,-4.367190535,-7.795218323,-62.51121559,65.28745762,846.0756191,-1626.073253,46.15749642,0.430155378,-0.887101208,0.167385179,,,,,,,,,,,,,,,,,0.962754617,1,,,"high","high",31.24128814,-37.09686227,54.77400922,"All",,,"","",,,,,,,,0,0,1,1,2024,"2022-11","H:\VID2024\05\11\0410550\0410550L\0387A.mp4",27.69,71,49.7,-0.16067493,,,101.252072829071
271,"2024-05-11","10:23:02 PM",3,1,"Matt Helwig","Matthe00scb","Right","Schaumburg Boomers","Quincy Latimore","quinla00wwt","Right","Washington Wild Things","",8,"Bottom",1,0,0,"Slider","Slider","BreakingBalls","BallCalled","","","",,,,80.70048382,,,,2.241601857,-4.661472831,,,,"",,"",4.806476829,2.799835351,6.772706489,,,,1.470977875,-1.741028798,73.48616714,-9.124199841,-7.252072166,,,,,,,,,,,,,,,,,,,,,,,,"Washington Wild Things","Schaumburg Boomers","con04","Independent","Frontier","c176f84c-b263-45ac-8b0f-60ef817a9d19","a03bcd60-08c1-4a65-8113-6c4c839ef2fe",,,,,,,,,,,"c176f84c-b263-45ac-8b0f-60ef817a9d19",19855,"02:23:02",1715480582,1715480582,,"Yakkertech",,,,"Allante Hall","allaha00scb",,"Schaumburg Boomers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2,2,,,,,,,,0,,"Dalton Phillips","WWT","BOOM",319,"a03bcd60-08c1-4a65-8113-6c4c839ef2fe",80.84537637,4.801253693,2.799835351,2.305656526,-4.661472831,73.58874062,1.476035068,-1.741028798,-9.047497702,-7.252072166,0.467890229,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,"high","high",,,54.09429546,"All",,,"","",,,,,,,,0,0,1,0,2024,"2022-11","H:\VID2024\05\11\0410550\0410550L\0388A.mp4",27.69,71,49.7,0.0143314,,,
272,"2024-05-11","10:23:17 PM",3,2,"Matt Helwig","Matthe00scb","Right","Schaumburg Boomers","Quincy Latimore","quinla00wwt","Right","Washington Wild Things","",8,"Bottom",1,1,0,"Cutter","Changeup","Offspeed","BallCalled","","","",,,,82.63389131,,,,0.263828918,-5.538792988,,,,"",,"",5.027582932,2.727270418,6.57379786,,,,0.635160997,-1.908559465,76.39387801,-9.532882774,-6.591020716,,,,,,,,,,,,,,,,,,,,,,,,"Washington Wild Things","Schaumburg Boomers","con04","Independent","Frontier","c176f84c-b263-45ac-8b0f-60ef817a9d19","331699e4-6f30-48dc-a906-4b89166132e1",,,,,,,,,,,"c176f84c-b263-45ac-8b0f-60ef817a9d19",19855,"02:23:17",1715480597,1715480597,,"Yakkertech",,,,"Allante Hall","allaha00scb",,"Schaumburg Boomers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2,2,,,,,,,,0,,"Dalton Phillips","WWT","BOOM",319,"331699e4-6f30-48dc-a906-4b89166132e1",82.77899319,5.022362548,2.727270418,0.326270392,-5.538792988,76.50061815,0.639777864,-1.908559465,-9.462152223,-6.591020716,0.459075623,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,"high","high",,,54.29320409,"All",,,"","",,,,,,,,0,0,1,0,2024,"2022-11","H:\VID2024\05\11\0410550\0410550L\0389A.mp4",27.69,71,49.7,0.01053543,,,
273,"2024-05-11","10:23:35 PM",3,3,"Matt Helwig","Matthe00scb","Right","Schaumburg Boomers","Quincy Latimore","quinla00wwt","Right","Washington Wild Things","",8,"Bottom",1,2,0,"Fastball","Fastball","Fastballs","StrikeSwinging","","","",,,,89.68992211,71.3908181439493,251.390818143949,18.6091818560507,1.52498328,-4.352618027,2049.356552,22.8493514520681,207.4656521,"1:00",204.813696758874,"12:50",5.041258587,2.671666935,6.140850325,-16.19148443,18.78259622,8.684227168,3.759235943,0.385256106,82.11248385,-4.052409517,-2.631052694,0.425642197,,,,,,,,,,,,-5.89209124,9.65972143,-2.317170125,50,5.157693224,9.61494052,-130.1206344,2.935181563,-10.08996118,27.60326621,-15.63217841,"Washington Wild Things","Schaumburg Boomers","con04","Independent","Frontier","c176f84c-b263-45ac-8b0f-60ef817a9d19","47c38f7c-ad79-441c-a8f2-980f45216ea7",,,,,,,,,,,"c176f84c-b263-45ac-8b0f-60ef817a9d19",19855,"02:23:35",1715480615,1715480615,,"Yakkertech",,,,"Allante Hall","allaha00scb",,"Schaumburg Boomers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0.55,2,,,,,,,,0,,"Dalton Phillips","WWT","BOOM",319,"47c38f7c-ad79-441c-a8f2-980f45216ea7",89.87574592,5.043561594,2.675720123,1.497238159,-4.399537988,82.26461534,3.758130797,0.382394702,-4.068538876,-2.675201995,0.425496415,9.119064773,17.98415709,-26.53921118,87.17883774,1833.413369,-915.6733561,89.46287884,-0.793792928,-0.446810173,-0.41261781,,,,,,,,,,,,,,,,,0.989418323,1,,,"high","high",11.53904603,-37.49305114,54.72615162,"Whiff",,,"","",,,,,,,,1,1,0,0,2024,"2022-11","H:\VID2024\05\11\0410550\0410550L\0390A.mp4",27.69,71,49.7,-0.0256411,,,107.020982634524
274,"2024-05-11","10:23:51 PM",3,4,"Matt Helwig","Matthe00scb","Right","Schaumburg Boomers","Quincy Latimore","quinla00wwt","Right","Washington Wild Things","",8,"Bottom",1,2,1,"Cutter","Curveball","BreakingBalls","StrikeSwinging","","","",,,,83.11152958,72.3923919433825,252.392391943383,17.6076080566175,2.125371444,-4.693925343,1843.718376,22.1836655553945,35.29477128,"7:15",66.9087005246538,"8:14",4.989600745,2.671795906,6.531323495,-43.25650521,-2.425227441,-5.688259541,1.915020752,-0.5306265,75.77345257,-8.70410959,-4.945839641,0.457010941,,,,,,,,,,,,1.190261557,-1.829820936,-2.313387201,50,5.129247354,10.03073852,-120.5244349,3.271522819,1.741743012,24.55419652,-34.85167772,"Washington Wild Things","Schaumburg Boomers","con04","Independent","Frontier","c176f84c-b263-45ac-8b0f-60ef817a9d19","772244fc-d234-4293-b317-88a1337901d1",,,,,,,,,,,"c176f84c-b263-45ac-8b0f-60ef817a9d19",19855,"02:23:51",1715480631,1715480631,,"Yakkertech",,,,"Allante Hall","allaha00scb",,"Schaumburg Boomers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",-0.55,1.82,,,,,,,,0,,"Dalton Phillips","WWT","BOOM",319,"772244fc-d234-4293-b317-88a1337901d1",83.2480965,4.982441141,2.674386296,2.210919991,-4.725404842,75.86219959,1.921166914,-0.532240594,-8.609374028,-4.970718492,0.456892947,-5.408643108,-4.645431778,-69.71923618,69.44776782,639.0710278,-1729.417726,34.662074,0.282908493,-0.938005364,0.20027162,,,,,,,,,,,,,,,,,0.985056279,1,,,"high","high",27.49700896,-31.25302219,54.33567845,"Whiff",,,"","",,,,,,,,1,1,0,1,2024,"2022-11","H:\VID2024\05\11\0410550\0410550L\0391A.mp4",27.69,71,49.7,-0.14211272,,,101.99102974934
275,"2024-05-11","10:24:06 PM",3,5,"Matt Helwig","Matthe00scb","Right","Schaumburg Boomers","Quincy Latimore","quinla00wwt","Right","Washington Wild Things","",8,"Bottom",1,2,2,"Fastball","Fastball","Fastballs","BallCalled","","","",,,,92.19599684,65.9781888213539,245.978188821354,24.0218111786461,-1.745587402,-3.542758344,2314.285074,25.1017956670753,207.3534785,"1:00",203.327716746337,"12:47",5.265476906,2.521535367,6.389192378,-14.17626662,18.46853543,7.964401339,1.04198427,-0.077231669,85.10475375,-6.676865991,-3.313175785,0.411224084,,,,,,,,,,,,-5.285127618,10.48280967,-2.248661486,50,5.120999618,8.031547565,-133.9491734,-4.555423425,-9.616337022,28.53717949,-13.10048353,"Washington Wild Things","Schaumburg Boomers","con04","Independent","Frontier","c176f84c-b263-45ac-8b0f-60ef817a9d19","1b7b9e10-fdc8-4f92-9a86-c3517cccfa11",,,,,,,,,,,"c176f84c-b263-45ac-8b0f-60ef817a9d19",19855,"02:24:06",1715480646,1715480646,,"Yakkertech",,,,"Allante Hall","allaha00scb",,"Schaumburg Boomers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,2,,,,,,,,0,,"Dalton Phillips","WWT","BOOM",319,"1b7b9e10-fdc8-4f92-9a86-c3517cccfa11",92.37126402,5.267806129,2.525182147,-1.774187317,-3.586304037,85.25269114,1.040612032,-0.079883787,-6.696842645,-3.354067095,0.411095201,8.36501006,17.83744971,-31.34702319,85.54748733,1976.473893,-1203.937852,85.40321656,-0.758541764,-0.520220203,-0.392409647,,,,,,,,,,,,,,,,,0.826209868,1,,,"high","high",13.0072614,44.17565533,54.47780957,"All",,,"","",,,,,,,,0,0,1,0,2024,"2022-11","H:\VID2024\05\11\0410550\0410550L\0392A.mp4",27.69,71,49.7,0.17217823,,,110.745123630247
276,"2024-05-11","10:24:23 PM",3,6,"Matt Helwig","Matthe00scb","Right","Schaumburg Boomers","Quincy Latimore","quinla00wwt","Right","Washington Wild Things","",8,"Bottom",1,3,2,"Slider","Curveball","BreakingBalls","StrikeSwinging","Strikeout","","StrikeoutSwinging",1,0,"Q. Latimore struck out swinging. (3 out)",81.15611904,73.2380616864885,253.238061686488,16.7619383135115,2.646407228,-3.223455619,1791.131231,22.0701932545246,29.79491735,"7:00",41.4521079951925,"7:23",4.99167846,2.822149053,6.309343661,-50.07453665,-7.513976714,-6.636616404,2.194185281,0.349712529,74.5295538,-8.427952562,-4.034219809,0.469542804,,,,,,,,,,,,2.640015336,-4.847172885,-2.561738848,50,5.174561225,6.828044707,-117.8048388,3.994846102,3.688525504,23.58845105,-38.94632873,"Washington Wild Things","Schaumburg Boomers","con04","Independent","Frontier","c176f84c-b263-45ac-8b0f-60ef817a9d19","728a2d38-f0e8-4f8b-8f10-49e5c53155e9",,,,,,,,,,,"c176f84c-b263-45ac-8b0f-60ef817a9d19",19855,"02:24:23",1715480663,1715480663,,"Yakkertech",,,,"Allante Hall","allaha00scb",,"Schaumburg Boomers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0.55,2.5,,,,,,,,0,,"Dalton Phillips","WWT","BOOM",319,"728a2d38-f0e8-4f8b-8f10-49e5c53155e9",81.26549045,4.982230577,2.824089437,2.760772118,-3.247399188,74.59212211,2.201910182,0.348511446,-8.309577647,-4.052654247,0.469446106,-6.41274952,-9.963349085,-53.53347908,94.47444373,1064.564165,-1440.435429,59.43529688,0.515785174,-0.804204295,0.295332196,,,,,,,,,,,,,,,,,0.992743443,1,,,"high","high",4.973000641,58.5846543,54.55765829,"Whiff",,,"","",,,,,,,,1,1,0,1,2024,"2022-11","H:\VID2024\05\11\0410550\0410550L\0393A.mp4",27.69,71,49.7,-0.33285316,,,100.966019975976
277,"2024-05-11","10:26:49 PM",4,1,"Nick MacDonald","Nickma00wwt","Right","Washington Wild Things","Tyler Depreta-Johnson","tylede00scb","Right","Schaumburg Boomers","",9,"Top",0,0,0,"Fastball","Fastball","Fastballs","StrikeCalled","","","",,,,91.88981156,,,,1.404607958,-3.541273586,,,,"",,"",5.077441188,1.361902949,4.88264559,,,,3.062150661,-0.263397534,84.44982896,-5.388343321,-1.883090804,,,,,,,,,,,,,,,,,,,,,,,,"Washington Wild Things","Schaumburg Boomers","con04","Independent","Frontier","c176f84c-b263-45ac-8b0f-60ef817a9d19","1dd596ad-e5e6-4045-a359-4d6ddcfc0460",,,,,,,,,,,"c176f84c-b263-45ac-8b0f-60ef817a9d19",19855,"02:26:49",1715480809,1715480809,,"Yakkertech",,,,"J.C. Santini","jc--sa00wwt",,"Washington Wild Things",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,3.17,,,,,,,,0,,"Dalton Phillips","WWT","BOOM",319,"1dd596ad-e5e6-4045-a359-4d6ddcfc0460",92.06349496,5.073001548,1.361902949,1.457323475,-3.541273586,84.58968103,3.066105535,-0.263397534,-5.327692576,-1.883090804,0.421030848,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,"high","high",,,55.98435636,"All",,,"","",,,,,,,,0,0,1,1,2024,"2022-11","H:\VID2024\05\11\0410550\0410550L\0394A.mp4",28.47,73,51.1,-0.0164085,,,
